"iso_code","country","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"TTO","Trinidad and Tobago","7080.9897","7499.243","8392.532","8486.313","8934.3","9433.83","10264.536","11206.551","12235.477","13384.442","14590.834","15477.728","16896.246","19597.95","21615.023","23555.715","27346.166","29283.363","30724.795","29454.027","30620.174","30980.455","31770.19","32831.477","32937.07","33698.668","31754.469","31461.264","32014.783"
"TUN","Tunisia","3639.3892","3823.3894","4124.7324","4225.607","4367.616","4485.299","4818.8623","5098.372","5337.216","5680.132","6021.264","6331.136","6465.278","6843.6924","7408.8247","7839.868","8421.999","9135.8","9605.921","9868.306","10227.326","10139.132","10642.538","11032.939","11460.349","11598.86","11743.49","12047.051","12502.82"
"TUR","Turkey","6141.073","6302.7827","6721.1626","7313.8335","6950.971","7487.4355","8017.781","8626.035","9095.991","8757.193","9583.78","9215.132","9329.813","9603.881","10860.059","11887.864","13621.466","14849.325","16053.804","15489.872","17425.861","19651.678","20616.87","22269.037","23967.117","25625.574","26150.4","27915.523","28068.86"
"TUV","Tuvalu","1542.807","1631.8577","1699.4017","1795.0239","2009.2122","1939.0431","1851.8585","2072.2317","2418.0574","2410.9932","2428.4937","2498.3794","2706.0837","2628.841","2624.5234","2569.8738","2672.2083","2889.413","3152.0916","3003.2983","2925.6162","3180.1042","3086.0093","3248.1948","3319.105","3619.4104","3727.7114","3903.655","4049.5645"
"TZA","Tanzania","1002.9286","1023.7601","1017.9387","1019.6698","1024.5743","1052.1741","1090.9379","1121.3845","1149.1954","1194.2151","1245.0695","1314.9098","1392.1315","1470.9297","1578.6935","1700.9501","1815.1444","1934.7527","2026.2528","2088.52","2182.3748","2329.3303","2408.2498","2539.6624","2680.3855","2791.0234","2926.3281","3090.4944","3227.0342"
"UGA","Uganda","501.749","529.25507","541.4788","581.22516","611.9435","675.6199","728.29755","756.2546","779.4118","829.7172","849.10394","885.06055","947.3411","995.2352","1057.3834","1123.2131","1242.2104","1339.9805","1438.8767","1500.1785","1552.9358","1679.9379","1722.1846","1757.49","1820.1296","1868.5471","1908.3003","1945.3586","2038.0739"
"UKR","Ukraine","6790.3306","6416.1274","5908.842","5185.4463","4101.843","3706.1096","3426.8489","3412.3123","3415.545","3490.6882","3817.5105","4303.3564","4646.841","5225.7725","6062.088","6485.6333","7227.73","8033.2656","8423.7","7267.416","7664.3965","8281.867","8481.779","8647.99","8710.749","7972.4355","8289.707","8693.693","9233.15"
"URY","Uruguay","6386.691","6788.1753","7439.3794","7760.7515","8441.45","8432.762","9001.665","9870.343","10366.269","10259.145","10249.738","10054.527","9422.246","9681.415","10446.466","11574.323","12399.893","13540.071","14756.476","15456.185","16808.285","17993.447","18930.967","20094.293","21069.234","21300.977","21820.26","22728.135","23572.178"
"USA","United States","23888.6","24342.26","25418.99","26387.293","27694.854","28690.875","29967.713","31459.139","32853.676","34513.562","36334.91","37133.242","38023.16","39496.484","41712.8","44114.746","46298.73","47975.97","48382.56","47099.98","48466.824","49883.113","51603.496","53106.91","55032.957","56803.473","57904.203","59927.93","62794.586"
"UZB","Uzbekistan","2499.3838","2516.9524","2233.0193","2183.17","2072.7478","2059.6108","2092.568","2197.5205","2280.8047","2387.353","2499.496","2627.2075","2741.0547","2876.4636","3137.531","3420.0942","3740.2327","4145.1094","4533.914","4853.6904","5136.234","5502.049","5933.1763","6394.5415","6866.482","7327.832","7723.9375","8084.6514","8556.052"
"VCT","St. Vincent and the Grenadines","3619.2122","3773.848","4099.379","4371.5376","4408.3604","4851.1997","5006.345","5275.172","5557.542","5792.928","6018.0547","6248.684","6736.242","7373.3433","7873.0386","8312.449","9223.366","9795.376","10155.831","10028.259","9807.793","9965.064","10285.28","10639.247","10948.049","11182.836","11486.9","11782.722","12287.976"
"VEN","Venezuela, RB","9486.937","10513.75","11149.094","11194.612","10927.085","11355.649","11306.352","11991.874","11927.0625","11160.618","11609.458","12040.825","10946.512","10103.475","12062.737","13495.612","15038.962","16549.805","17512.664","16840.281","16541.559","17319.29","18343.48","18648.625","18102.469","0","0","0","0"
"VNM","Vietnam","945.8703","1014.5373","1104.3677","1197.8552","1307.1494","1437.3071","1575.9596","1709.8967","1805.8158","1896.9895","2048.3638","2200.0203","2353.0005","2538.163","2777.2468","3051.6084","3332.1433","3631.1826","3874.0393","4074.1843","4342.752","4662.223","4949.1313","5253.3975","5613.6274","5989.758","6365.2896","6857.984","7447.8145"
"VUT","Vanuatu","1654.9865","1716.1578","1749.0752","1752.3046","1899.6611","1912.1771","1951.1753","2044.2578","2119.0466","2117.834","2247.4385","2166.861","2037.9983","2110.1392","2196.248","2326.0107","2537.5671","2676.8328","2837.2373","2882.4712","2888.7383","2905.9048","2930.9146","2956.5164","2997.943","2954.9668","3011.8535","3123.565","3221.15"
"WSM","Samoa","2397.691","2404.131","2431.862","2566.2869","2530.6067","2734.0525","2964.616","3019.2134","3106.2908","3205.724","3487.17","3790.5867","3994.6948","4226.804","4513.227","4816.5815","5027.897","5454.1157","5579.016","5313.758","5360.9707","5655.137","5480.606","5505.9937","5570.6206","5831.526","6336.6455","6495.3877","6483.534"
"YEM","Yemen, Rep.","2223.0288","2325.2637","2443.9204","2472.1887","2569.6487","2657.8135","2730.1453","2829.8662","2946.0825","3015.1548","3181.3835","3278.9036","3363.2405","3452.7383","3581.8247","3789.8894","3915.3845","4038.6555","4148.5566","4221.4136","4472.7266","3876.3027","3935.167","4084.883","4045.5","3320.11","2827.691","2645.3083","2575.1265"
"ZAF","South Africa","6424.5024","6414.058","6261.7163","6331.7773","6520.8667","6719.5835","7000.802","7179.8066","7180.857","7348.952","7719.256","7994.262","8315.442","8613.588","9136.414","9796.154","10524.346","11240.261","11667.85","11416.002","11728.16","12179.174","12488.216","12815.728","13090.477","13185.253","13188.029","13438.283","13686.883"
"ZMB","Zambia","1517.9263","1528.7812","1499.3405","1600.3478","1457.6277","1493.124","1572.9733","1616.4929","1584.0068","1636.1483","1691.9674","1773.9637","1835.2478","1948.5316","2087.2134","2248.4658","2434.454","2637.2778","2819.6506","3017.0247","3269.7944","3419.0105","3634.7803","3765.5842","3893.5496","3927.7617","3998.0044","4090.12","4223.9067"
"ZWE","Zimbabwe","1829.6776","1949.7329","1777.8434","1807.2257","1986.0282","2004.3624","2227.0605","2303.8296","2377.8323","2377.1284","2344.2712","2421.5308","2235.3608","1885.5114","1818.105","1759.3582","1738.5143","1705.9014","1417.5071","1581.1615","1888.5668","2168.1104","2534.542","2583.9856","2648.5688","2679.5803","2687.3855","2825.725","3029.793"
