iso_code,country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
SAU,Saudi Arabia,23.417,22.777,22.149,21.814,21.571,21.33,21.09,20.853,20.617,20.384,20.152,19.923,19.696,19.47,19.246,19.021,18.796,18.573,18.351,18.133,17.916,17.698,17.48,17.26,17.04,16.82,16.599,16.378,16.156
SDN,Sudan,71.39,70.16,68.897,67.873,67.821,67.768,67.716,67.663,67.61,67.558,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.007,66.911,66.793,66.654,66.493,66.311,66.106,65.879,65.63,65.358
SEN,Senegal,61.104,60.962,60.82,60.679,60.536,60.394,60.251,60.109,59.966,59.823,59.68,59.536,59.393,59.102,58.694,58.286,57.876,57.465,57.053,56.641,56.227,55.812,55.397,54.981,54.564,54.138,53.704,53.26,52.808
SGP,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLB,Solomon Islands,86.323,86.13,85.935,85.738,85.538,85.336,85.131,84.924,84.715,84.504,84.187,83.799,83.403,82.999,82.587,82.168,81.741,81.306,80.862,80.411,79.952,79.492,79.03,78.567,78.104,77.64,77.177,76.714,76.251
SLE,Sierra Leone,66.748,66.515,66.28,66.045,65.808,65.571,65.333,65.095,64.856,64.616,64.374,64.133,63.891,63.648,63.404,63.081,62.697,62.311,61.923,61.534,61.144,60.752,60.358,59.964,59.568,59.171,58.772,58.364,57.945
SLV,El Salvador,50.726,50.206,49.685,48.583,47.296,46.012,44.732,43.463,42.2,41.643,41.088,40.536,39.986,39.439,38.893,38.352,37.813,37.226,36.322,35.43,34.548,33.675,32.813,31.964,31.126,30.3,29.499,28.725,27.977
SMR,San Marino,9.6,9.6,9.6,9.161,8.739,8.336,7.948,7.578,7.224,6.885,6.56,6.25,6.075,6.025,5.845,5.547,5.264,4.993,4.736,4.492,4.26,4.039,3.829,3.63,3.441,3.261,3.09,2.928,2.774
SOM,Somalia,70.342,69.993,69.641,69.289,68.933,68.575,68.215,67.853,67.489,67.122,66.753,66.383,66.01,65.244,64.469,63.689,62.9,65.596,63.989,62.355,60.69,59,58.442,57.883,57.321,56.755,56.184,55.609,55.029
SRB,Serbia,49.607,49.244,49.019,48.796,48.572,48.349,48.125,47.902,47.678,47.455,47.231,47.008,46.785,46.563,46.339,46.117,45.895,45.672,45.45,45.228,45.007,44.785,44.644,44.531,44.417,44.304,44.19,44.058,43.908
SSA,Sub-Saharan Africa (excluding high income),72.63890797,72.16056397,71.69151204,71.23593684,70.83685139,70.45932541,70.09218433,69.7227863,69.36562038,69.00887658,68.64867764,68.22191584,67.78186644,67.33699277,66.88635191,66.42271951,65.96255496,65.54379052,65.03627239,64.52376808,64.00340846,63.47782828,62.96441451,62.45050767,61.93248954,61.41050485,60.88538318,60.35685463,59.82465866
SSD,South Sudan,86.724,85.926,85.088,84.374,84.251,84.127,84.003,83.877,83.751,83.624,83.496,83.368,83.239,83.109,82.977,82.846,82.713,82.58,82.445,82.299,82.14,81.968,81.783,81.585,81.374,81.148,80.908,80.654,80.385
SSF,Sub-Saharan Africa,72.63591883,72.15767667,71.68874414,71.23323615,70.8341916,70.456732,70.08965224,69.72031938,69.36319449,69.00648879,68.64635079,68.21967249,67.77963827,67.33486952,66.88431238,66.42074418,65.960609,65.54189763,65.03440686,64.52196228,64.00161731,63.47614438,62.96277067,62.44888737,61.93089597,61.40892726,60.88383539,60.35533799,59.82317663
SST,Small states,54.7156266,54.19746539,53.86155686,53.57735673,53.29555546,52.98119288,52.63500905,52.28156502,51.9210306,51.52636075,51.10435943,50.68290767,50.2588906,49.80622621,49.30725771,48.74301711,48.11576474,47.38378653,46.62153474,45.88934391,45.21267977,44.59619728,44.04962415,43.56068365,43.08781481,42.62278523,42.1664142,41.71812057,41.27557593
STP,Sao Tome and Principe,56.352,55.207,54.236,53.283,52.327,51.369,50.408,49.45,48.491,47.533,46.576,45.623,44.445,43.234,42.028,40.835,39.652,38.48,37.32,36.177,35.048,33.936,32.84,31.792,30.787,29.826,28.908,28.032,27.197
SUR,Suriname,34.294,34.22,34.146,34.072,33.998,33.924,33.85,33.777,33.703,33.629,33.556,33.483,33.409,33.336,33.263,33.318,33.385,33.453,33.521,33.588,33.656,33.724,33.792,33.86,33.911,33.944,33.96,33.959,33.94
SVK,Slovak Republic,43.509,43.22,43.281,43.341,43.402,43.463,43.524,43.584,43.645,43.706,43.767,43.837,43.987,44.137,44.287,44.437,44.588,44.739,44.889,45.04,45.315,45.58,45.72,45.86,46,46.111,46.194,46.249,46.274
SVN,Slovenia,49.61,49.483,49.457,49.431,49.404,49.378,49.351,49.325,49.299,49.272,49.246,49.22,49.143,48.918,48.692,48.467,48.242,48.017,47.791,47.567,47.342,47.117,46.892,46.668,46.443,46.219,45.98,45.727,45.459
SWE,Sweden,16.9,16.796,16.639,16.484,16.329,16.176,16.086,16.058,16.03,16.002,15.974,15.929,15.867,15.804,15.742,15.681,15.57,15.412,15.254,15.098,14.944,14.703,14.38,14.064,13.753,13.447,13.148,12.854,12.569
SWZ,Eswatini,79.798,79.393,78.982,78.566,78.143,77.714,77.278,76.919,77.051,77.183,77.314,77.445,77.575,77.704,77.834,77.962,78.09,78.171,77.955,77.738,77.52,77.3,77.151,77.001,76.851,76.7,76.541,76.375,76.201
SXM,Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYC,Seychelles,50.73,50.693,50.638,50.565,50.475,50.367,50.242,50.099,49.939,49.762,49.567,49.354,49.124,48.877,48.612,48.33,48.031,47.715,47.381,47.031,46.664,46.28,45.88,45.463,45.031,44.6,44.169,43.739,43.309
SYR,Syrian Arab Republic,51.069,50.861,50.653,50.445,50.236,49.896,49.527,49.159,48.79,48.422,48.053,47.686,47.318,46.951,46.583,46.218,45.854,45.489,45.125,44.763,44.4,45.42,46.445,47.471,48.5,47.832,47.165,46.5,45.838
TCA,Turks and Caicos Islands,25.657,24.463,23.306,22.19,21.112,20.072,19.07,18.11,17.186,16.3,15.45,14.638,13.993,13.392,12.812,12.255,11.719,11.203,10.706,10.23,9.772,9.332,8.91,8.517,8.149,7.805,7.483,7.183,6.902
TCD,Chad,79.189,78.977,78.765,78.592,78.56,78.527,78.494,78.462,78.429,78.396,78.363,78.33,78.298,78.265,78.232,78.199,78.166,78.132,78.099,78.066,78.015,77.946,77.858,77.752,77.628,77.485,77.323,77.142,76.941
TEA,East Asia & Pacific (IDA & IBRD countries),72.2857375,71.50196994,70.693331,69.87183731,69.03542378,68.18502915,67.31891691,66.44329434,65.55446226,64.65416634,63.72893583,62.68771244,61.56517732,60.43030063,59.28436956,58.13408222,57.00867464,55.89551846,54.77750562,53.66011761,52.54182883,51.48922604,50.4648869,49.4475081,48.43293997,47.42289774,46.41631841,45.41838509,44.44490798
TEC,Europe & Central Asia (IDA & IBRD countries),37.26309093,37.1166475,37.02469099,36.96339711,36.89641243,36.81377687,36.74097657,36.67144531,36.60005212,36.52264944,36.43449024,36.31871465,36.18323131,36.03184326,35.87373643,35.71124687,35.54686461,35.37432273,35.20082422,35.03451699,34.8771801,34.73529796,34.60152762,34.46675984,34.32879495,34.1854015,34.0347134,33.87733605,33.71316769
TGO,Togo,71.411,70.995,70.575,70.152,69.725,69.295,68.861,68.424,67.984,67.54,67.093,66.644,66.191,65.735,65.276,64.815,64.351,63.884,63.413,62.942,62.467,61.968,61.454,60.939,60.421,59.9,59.372,58.838,58.298
THA,Thailand,70.576,70.407,70.237,70.066,69.895,69.724,69.551,69.378,69.205,69.031,68.614,67.452,66.266,65.059,63.831,62.589,61.327,60.05,58.758,57.457,56.144,55.302,54.555,53.807,53.057,52.306,51.552,50.8,50.051
TJK,Tajikistan,68.342,68.91,69.473,70.028,70.579,71.123,71.662,72.194,72.72,73.24,73.499,73.497,73.495,73.493,73.492,73.49,73.488,73.486,73.484,73.482,73.48,73.479,73.455,73.411,73.345,73.258,73.149,73.018,72.866
TKM,Turkmenistan,54.925,55.01,55.096,55.181,55.266,55.206,54.982,54.759,54.535,54.311,54.087,53.863,53.638,53.413,53.188,52.948,52.692,52.419,52.132,51.828,51.509,51.175,50.825,50.459,50.079,49.683,49.272,48.847,48.407
TLA,Latin America & the Caribbean (IDA & IBRD countries),29.57035728,29.03522572,28.52046235,28.01997885,27.51477697,27.01476166,26.53776787,26.05262683,25.57351952,25.1105881,24.65123713,24.28373296,23.94736358,23.61868286,23.30290301,22.99325421,22.68696556,22.38456237,22.08852376,21.79984882,21.51627668,21.23151328,20.95244443,20.67944228,20.4115568,20.14990134,19.89493855,19.6453628,19.39858768
TLS,Timor-Leste,79.158,78.785,78.46,78.133,77.801,77.466,77.127,76.785,76.439,76.09,75.737,75.381,75.021,74.657,74.29,73.959,73.626,73.291,72.952,72.611,72.268,71.921,71.572,71.221,70.867,70.51,70.15,69.788,69.422
TMN,Middle East & North Africa (IDA & IBRD countries),48.3731399,48.03813988,47.64019444,47.22500279,46.81635483,46.46518918,46.13607828,45.80483189,45.45113053,45.08997685,44.7278729,44.36502711,44.00056081,43.638876,43.285209,42.90226131,42.51990547,42.16808562,41.82943108,41.48497025,41.12279922,40.83190406,40.53734274,40.23498125,39.93392405,39.57366219,39.2335949,38.90455177,38.585457
TON,Tonga,77.296,77.264,77.232,77.2,77.168,77.136,77.103,77.073,77.045,77.016,76.988,76.959,76.931,76.902,76.873,76.845,76.816,76.773,76.719,76.665,76.611,76.557,76.565,76.618,76.672,76.725,76.778,76.831,76.869
TSA,South Asia (IDA & IBRD),74.93517976,74.68614274,74.46464907,74.24209207,74.01702077,73.78962432,73.55756358,73.32237139,73.08641556,72.85294238,72.61869738,72.34646144,72.00830333,71.66782872,71.32267131,70.97413574,70.62217251,70.26636179,69.90702135,69.54605521,69.18263275,68.81610883,68.43929274,68.05555432,67.66315408,67.26243871,66.85367491,66.43586286,66.00763875
TSS,Sub-Saharan Africa (IDA & IBRD countries),72.63591883,72.15767667,71.68874414,71.23323615,70.8341916,70.456732,70.08965224,69.72031938,69.36319449,69.00648879,68.64635079,68.21967249,67.77963827,67.33486952,66.88431238,66.42074418,65.960609,65.54189763,65.03440686,64.52196228,64.00161731,63.47614438,62.96277067,62.44888737,61.93089597,61.40892726,60.88383539,60.35533799,59.82317663
TTO,Trinidad and Tobago,45.876,45.692,45.509,45.326,45.143,44.96,44.776,44.594,44.411,44.229,44.095,44.282,44.47,44.657,44.845,45.033,45.221,45.41,45.598,45.787,45.975,46.164,46.329,46.47,46.587,46.681,46.75,46.795,46.816
TUN,Tunisia,42.054,41.244,40.438,39.638,38.922,38.526,38.13,37.738,37.347,36.957,36.568,36.182,35.798,35.415,35.05,34.763,34.476,34.191,33.907,33.624,33.343,33.062,32.782,32.505,32.228,31.944,31.654,31.358,31.055
TUR,Turkey,40.797,40.024,39.482,38.945,38.41,37.877,37.347,36.821,36.297,35.777,35.259,34.66,34.026,33.398,32.775,32.16,31.55,30.947,30.349,29.759,29.175,28.598,28.026,27.469,26.923,26.389,25.866,25.356,24.857
TUV,Tuvalu,59.339,58.009,57.249,56.844,56.437,56.03,55.621,55.213,54.803,54.393,53.982,53.571,53.159,52.344,51.322,50.301,49.279,48.257,47.235,46.218,45.204,44.193,43.185,42.186,41.214,40.27,39.355,38.47,37.613
TZA,Tanzania,81.116,80.792,80.464,80.133,79.797,79.457,79.112,78.763,78.41,78.053,77.691,77.326,76.956,76.389,75.777,75.155,74.522,73.879,73.224,72.561,71.886,71.202,70.507,69.804,69.096,68.383,67.667,66.947,66.224
UGA,Uganda,88.924,88.546,88.21,87.867,87.515,87.154,86.784,86.406,86.018,85.621,85.214,84.799,84.374,83.939,83.493,83.04,82.575,82.101,81.616,81.122,80.617,80.102,79.576,79.042,78.496,77.94,77.376,76.804,76.226
UKR,Ukraine,33.243,33.204,33.165,33.126,33.088,33.049,33.01,32.971,32.933,32.894,32.855,32.817,32.717,32.573,32.403,32.21,32.031,31.853,31.675,31.498,31.404,31.311,31.218,31.125,31.032,30.939,30.846,30.754,30.648
UMC,Upper middle income,56.95311797,56.28469277,55.60547802,54.91959975,54.22487159,53.5195385,52.81126061,52.09716977,51.37039503,50.63144893,49.87380563,49.00586117,48.07507933,47.12737958,46.17065895,45.20985868,44.26723992,43.33346692,42.3980014,41.46387504,40.52737232,39.63600025,38.76592288,37.90650164,37.05433963,36.21342194,35.38344101,34.56638426,33.7666317
URY,Uruguay,11.027,10.696,10.373,10.06,9.755,9.458,9.165,8.853,8.55,8.257,7.972,7.697,7.431,7.172,6.922,6.681,6.447,6.221,6.002,5.791,5.586,5.388,5.261,5.157,5.055,4.955,4.856,4.76,4.666
USA,United States,24.7,24.299,23.903,23.512,23.125,22.743,22.364,21.992,21.623,21.258,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744
UZB,Uzbekistan,58.635,58.164,57.692,57.22,56.745,56.269,55.792,55.315,54.836,54.356,53.874,53.394,52.912,52.429,51.946,51.463,50.979,50.495,50.011,49.528,49.044,48.85,48.95,49.05,49.15,49.25,49.35,49.45,49.522
VCT,St. Vincent and the Grenadines,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802
VEN,"Venezuela, RB",15.716,15.336,14.988,14.648,14.314,13.986,13.664,13.35,13.041,12.738,12.441,12.15,12.124,12.098,12.072,12.046,12.02,11.994,11.969,11.943,11.917,11.892,11.877,11.867,11.856,11.846,11.835,11.817,11.792
VGB,British Virgin Islands,62.186,60.666,60.397,60.128,59.858,59.587,59.316,59.045,58.772,58.5,58.226,57.952,57.672,57.385,57.091,56.79,56.483,56.169,55.848,55.521,55.186,54.846,54.498,54.144,53.784,53.417,53.043,52.663,52.277
VIR,Virgin Islands (U.S.),12.315,11.715,11.14,10.591,10.066,9.563,9.083,8.626,8.189,7.772,7.414,7.186,6.964,6.749,6.539,6.336,6.139,5.947,5.761,5.581,5.406,5.239,5.081,4.93,4.787,4.65,4.52,4.397,4.279
VNM,Vietnam,79.743,79.371,78.994,78.613,78.226,77.834,77.437,77.035,76.629,76.183,75.626,75.063,74.489,73.908,73.317,72.719,72.112,71.496,70.872,70.238,69.583,68.92,68.248,67.571,66.885,66.191,65.49,64.787,64.081
VUT,Vanuatu,81.285,81.002,80.715,80.426,80.132,79.836,79.536,79.234,78.927,78.618,78.327,78.047,77.765,77.479,77.191,76.901,76.608,76.313,76.015,75.714,75.538,75.439,75.339,75.239,75.139,75.039,74.938,74.837,74.726
WLD,World,56.96886757,56.60178414,56.25872604,55.89542231,55.53438299,55.15827083,54.79726629,54.43344903,54.0646372,53.6923173,53.31094036,52.86273832,52.3642299,51.86269924,51.35699903,50.8481466,50.34751471,49.85634575,49.35184758,48.85188326,48.35478997,47.89710794,47.44599029,46.99545592,46.54304899,46.0866268,45.6303548,45.17775826,44.72942145
WSM,Samoa,78.8,78.8,78.742,78.653,78.564,78.474,78.384,78.295,78.204,78.114,78.023,77.932,78.059,78.302,78.543,78.782,79.019,79.25,79.476,79.7,79.922,80.143,80.376,80.615,80.851,81.086,81.319,81.548,81.757
XKX,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEM,"Yemen, Rep.",79.069,78.511,77.942,77.364,76.775,76.24,75.751,75.257,74.756,74.248,73.733,73.213,72.685,72.151,71.61,71.064,70.51,69.949,69.381,68.806,68.224,67.636,67.042,66.441,65.835,65.223,64.606,63.984,63.358
ZAF,South Africa,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645
ZMB,Zambia,60.593,61.011,61.486,61.958,62.428,62.896,63.362,63.824,64.284,64.742,65.198,64.998,64.525,64.049,63.57,63.089,62.605,62.119,61.629,61.139,60.645,60.149,59.646,59.135,58.618,58.093,57.562,57.024,56.479
ZWE,Zimbabwe,71.012,70.262,69.501,69.06,68.665,68.268,67.868,67.466,67.061,66.653,66.242,65.83,65.415,65.521,65.706,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.496,67.615,67.704,67.763,67.791
